chrom1	start1	end1	chrom2	start2	end2	score
chr8	214000	216000	chr8	258000	260000	-0.0258969420233685
chr8	246000	248000	chr8	258000	260000	0.1560032550064528
chr8	246000	248000	chr8	280000	282000	0.306681902611825
chr8	246000	248000	chr8	282000	284000	0.2581991510909321
chr8	248000	250000	chr8	280000	282000	0.41264575906078194
chr8	248000	250000	chr8	282000	284000	0.3418820449314434
chr8	250000	252000	chr8	280000	282000	0.4537680233568292
chr8	250000	252000	chr8	282000	284000	0.3734977508132955
chr8	256000	258000	chr8	280000	282000	0.4538514409610186
chr8	256000	258000	chr8	282000	284000	0.3787399657818118
chr8	258000	260000	chr8	280000	282000	0.42741269441251667
chr8	258000	260000	chr8	282000	284000	0.3565068264006461
chr8	280000	282000	chr8	324000	326000	0.1962224706967754
chr8	280000	282000	chr8	326000	328000	0.23844142851977773
chr8	282000	284000	chr8	324000	326000	0.25860689817349575
chr8	282000	284000	chr8	326000	328000	0.29569536939420527
chr8	324000	326000	chr8	338000	340000	-0.06031647524510121
chr8	324000	326000	chr8	354000	356000	0.31941140330727197
chr8	324000	326000	chr8	356000	358000	0.3018715870555724
chr8	324000	326000	chr8	362000	364000	0.032804734871093144
chr8	326000	328000	chr8	338000	340000	-0.04997423943466442
chr8	326000	328000	chr8	354000	356000	0.3236397228629306
chr8	326000	328000	chr8	356000	358000	0.3128943643437466
chr8	326000	328000	chr8	362000	364000	0.029228527597914316
chr8	338000	340000	chr8	354000	356000	0.3501427177223545
chr8	338000	340000	chr8	356000	358000	0.3818025646201157
chr8	338000	340000	chr8	362000	364000	0.12072927788095714
chr8	354000	356000	chr8	394000	396000	0.0890989314920116
chr8	356000	358000	chr8	394000	396000	0.16699249575204136
chr8	362000	364000	chr8	394000	396000	0.4024466650576311
chr8	362000	364000	chr8	412000	414000	0.42317883769878983
chr8	394000	396000	chr8	412000	414000	0.41159836717864884
chr8	394000	396000	chr8	424000	426000	0.05162233982800999
chr8	412000	414000	chr8	424000	426000	0.10386038104809303
chr8	424000	426000	chr8	464000	466000	0.30707839906959356
chr8	424000	426000	chr8	472000	474000	0.4182738035877548
chr8	424000	426000	chr8	474000	476000	0.3402286971635359
chr8	464000	466000	chr8	496000	498000	0.18477097062735354
chr8	464000	466000	chr8	514000	516000	-0.11230211799574041
chr8	472000	474000	chr8	496000	498000	0.5101675775802856
chr8	472000	474000	chr8	514000	516000	0.038283831547192664
chr8	474000	476000	chr8	496000	498000	0.5482873279976828
chr8	474000	476000	chr8	514000	516000	0.026190614855080917
chr8	496000	498000	chr8	514000	516000	-0.015425765420040125
chr8	496000	498000	chr8	528000	530000	0.014017643150884447
chr8	496000	498000	chr8	530000	532000	0.009463685659678533
chr8	496000	498000	chr8	534000	536000	-0.0031866266093760753
chr8	496000	498000	chr8	538000	540000	-0.004742316346295489
chr8	514000	516000	chr8	528000	530000	0.05042144322376278
chr8	514000	516000	chr8	530000	532000	0.03889015977696361
chr8	514000	516000	chr8	534000	536000	-0.028213642683794667
chr8	514000	516000	chr8	538000	540000	-0.028518086801765923
chr9	28000	30000	chr9	50000	52000	0.3885868520196137
chr9	28000	30000	chr9	52000	54000	0.38321256679260285
chr9	28000	30000	chr9	56000	58000	0.2723181332810821
chr9	32000	34000	chr9	50000	52000	0.3236755479122313
chr9	32000	34000	chr9	52000	54000	0.3170280525913977
chr9	32000	34000	chr9	56000	58000	0.19438734272464198
chr9	50000	52000	chr9	86000	88000	0.23075855143178278
chr9	52000	54000	chr9	86000	88000	0.2628899291584684
chr9	56000	58000	chr9	86000	88000	0.22569343188951918
chr9	86000	88000	chr9	132000	134000	0.25105537835151026
chr9	132000	134000	chr9	156000	158000	0.263961080597739
chr9	156000	158000	chr9	196000	198000	0.09866486585833978
chr9	196000	198000	chr9	226000	228000	0.17033967106935474
chr9	226000	228000	chr9	264000	266000	0.2234329392157374
chr9	264000	266000	chr9	278000	280000	0.3148355615741685
chr9	264000	266000	chr9	294000	296000	0.2425387818003234
chr9	278000	280000	chr9	294000	296000	0.07715524529519636
chr9	278000	280000	chr9	318000	320000	-0.11884126521957758
chr9	294000	296000	chr9	318000	320000	0.1518268712111564
chr9	294000	296000	chr9	334000	336000	0.3388522081651969
chr9	294000	296000	chr9	340000	342000	0.3439203616944494
chr9	294000	296000	chr9	342000	344000	0.3403394165066306
chr9	318000	320000	chr9	334000	336000	0.030211469322534525
chr9	318000	320000	chr9	340000	342000	0.13497473658512266
chr9	318000	320000	chr9	342000	344000	0.16982873813747773
chr9	318000	320000	chr9	366000	368000	-0.16992749605284477
chr9	334000	336000	chr9	366000	368000	-0.03929374749659737
chr9	334000	336000	chr9	372000	374000	0.0024696147538810186
chr9	334000	336000	chr9	376000	378000	0.03535213053859314
chr9	340000	342000	chr9	366000	368000	-0.18932686487134592
chr9	340000	342000	chr9	372000	374000	-0.19803965588544992
chr9	340000	342000	chr9	376000	378000	-0.10358879766439598
chr9	340000	342000	chr9	390000	392000	-0.002727955677859991
chr9	342000	344000	chr9	366000	368000	-0.18606985084433442
chr9	342000	344000	chr9	372000	374000	-0.2645936788867852
chr9	342000	344000	chr9	376000	378000	-0.1156471367300638
chr9	342000	344000	chr9	390000	392000	-0.036416948231031296
chr9	366000	368000	chr9	390000	392000	0.1326942790174127
chr9	372000	374000	chr9	390000	392000	-0.056573700908840896
chr9	376000	378000	chr9	390000	392000	-0.20190877930804182
chr10	18000	20000	chr10	32000	34000	0.24179005634410725
chr10	18000	20000	chr10	38000	40000	0.15806059028126168
chr10	18000	20000	chr10	40000	42000	0.11391750071919816
chr10	22000	24000	chr10	38000	40000	0.10878021367192556
chr10	22000	24000	chr10	40000	42000	0.07821576444125128
chr10	24000	26000	chr10	38000	40000	0.07615284654757024
chr10	24000	26000	chr10	40000	42000	0.04348038857403708
chr10	38000	40000	chr10	86000	88000	0.3321624224018217
chr10	40000	42000	chr10	86000	88000	0.34278924490267937
chr10	86000	88000	chr10	120000	122000	-0.062373901171706506
chr10	120000	122000	chr10	148000	150000	0.22340077636105332
chr10	120000	122000	chr10	162000	164000	0.09740110107594988
chr10	120000	122000	chr10	164000	166000	0.043108601090161555
chr10	148000	150000	chr10	162000	164000	0.35051763913912987
chr10	148000	150000	chr10	164000	166000	0.3150172292611402
chr10	162000	164000	chr10	202000	204000	0.5137529032847716
chr10	162000	164000	chr10	208000	210000	0.6834653352709672
chr10	164000	166000	chr10	202000	204000	0.5610379436935967
chr10	164000	166000	chr10	208000	210000	0.7203645580283418
chr10	202000	204000	chr10	250000	252000	0.1902933773710341
chr10	208000	210000	chr10	250000	252000	0.3147665016659661
chr10	250000	252000	chr10	282000	284000	0.2254935574128436
chr10	250000	252000	chr10	298000	300000	-0.0912315261822605
chr10	250000	252000	chr10	300000	302000	-0.0410839803352592
chr10	260000	262000	chr10	282000	284000	0.21572771991350037
chr10	260000	262000	chr10	298000	300000	-0.08087937065209222
chr10	260000	262000	chr10	300000	302000	-0.018607193974396044
chr10	260000	262000	chr10	306000	308000	0.1114664804581293
chr10	260000	262000	chr10	308000	310000	0.038711609030225566
chr10	282000	284000	chr10	298000	300000	-0.012090820516234203
chr10	282000	284000	chr10	300000	302000	-0.004423923647395855
chr10	282000	284000	chr10	306000	308000	0.04380574581024175
chr10	282000	284000	chr10	308000	310000	0.03987027002784242
chr10	282000	284000	chr10	324000	326000	0.06673265662400671
chr10	282000	284000	chr10	326000	328000	0.041085488805582854
chr10	298000	300000	chr10	324000	326000	0.23310341863068615
chr10	298000	300000	chr10	326000	328000	0.2399994787767502
chr10	298000	300000	chr10	346000	348000	0.3532341536543605
chr10	300000	302000	chr10	324000	326000	0.30012230346276747
chr10	300000	302000	chr10	326000	328000	0.2891137417594825
chr10	300000	302000	chr10	346000	348000	0.39184615244963295
chr10	306000	308000	chr10	324000	326000	0.24079703695947263
chr10	306000	308000	chr10	326000	328000	0.26534563127440275
chr10	306000	308000	chr10	346000	348000	0.16665358471913522
chr10	308000	310000	chr10	324000	326000	0.23043568264298916
chr10	308000	310000	chr10	326000	328000	0.24061223243277788
chr10	308000	310000	chr10	346000	348000	0.1442343613600837
chr10	324000	326000	chr10	346000	348000	0.27250293445766566
chr10	324000	326000	chr10	366000	368000	0.1520836691889032
chr10	324000	326000	chr10	368000	370000	0.12266474247941217
chr10	326000	328000	chr10	346000	348000	0.26143987375647026
chr10	326000	328000	chr10	366000	368000	0.12375048980595689
chr10	326000	328000	chr10	368000	370000	0.1200396558447407
chr10	346000	348000	chr10	366000	368000	0.27552770057470455
chr10	346000	348000	chr10	368000	370000	0.3192771408395971
chr10	346000	348000	chr10	386000	388000	0.10829235331911877
chr10	346000	348000	chr10	394000	396000	0.10242337353514393
chr10	346000	348000	chr10	396000	398000	0.08287210132662672
chr10	366000	368000	chr10	386000	388000	0.172356613417449
chr10	366000	368000	chr10	394000	396000	0.09258243049808482
chr10	366000	368000	chr10	396000	398000	0.08045620745211686
chr10	366000	368000	chr10	408000	410000	0.10283940322036905
chr10	366000	368000	chr10	410000	412000	0.08871226188871573
chr10	366000	368000	chr10	416000	418000	0.15541535541937743
chr10	368000	370000	chr10	386000	388000	0.17346852542693159
chr10	368000	370000	chr10	394000	396000	0.06477845027783564
chr10	368000	370000	chr10	396000	398000	0.04573371427562016
chr10	368000	370000	chr10	408000	410000	0.05819683522059407
chr10	368000	370000	chr10	410000	412000	0.04639627676361627
chr10	368000	370000	chr10	416000	418000	0.13233955785532595
chr10	386000	388000	chr10	408000	410000	0.27104706565583503
chr10	386000	388000	chr10	410000	412000	0.2485363379728402
chr10	386000	388000	chr10	416000	418000	0.12668680419152623
chr10	394000	396000	chr10	408000	410000	0.2792144179932426
chr10	394000	396000	chr10	410000	412000	0.23441259025505967
chr10	394000	396000	chr10	416000	418000	0.018524708675530435
chr10	396000	398000	chr10	408000	410000	0.1854771194427639
chr10	396000	398000	chr10	410000	412000	0.14460163895206427
chr10	396000	398000	chr10	416000	418000	-0.051494152719681226
chr10	408000	410000	chr10	452000	454000	0.12365808804402295
chr10	410000	412000	chr10	452000	454000	0.11947155869226833
chr10	416000	418000	chr10	452000	454000	0.05979718417833838
chr10	416000	418000	chr10	462000	464000	0.09416735957618586
chr10	416000	418000	chr10	464000	466000	0.12759119755807496
chr10	452000	454000	chr10	464000	466000	0.14904212372517153
chr10	452000	454000	chr10	484000	486000	0.10672943224983361
chr10	452000	454000	chr10	500000	502000	0.009088473554362738
chr10	462000	464000	chr10	484000	486000	0.24258812622000375
chr10	462000	464000	chr10	500000	502000	0.19715442082525736
chr10	462000	464000	chr10	508000	510000	0.14504297997765286
chr10	464000	466000	chr10	484000	486000	0.2335111406812841
chr10	464000	466000	chr10	500000	502000	0.23672957361818328
chr10	464000	466000	chr10	508000	510000	0.1620993833415796
chr10	484000	486000	chr10	500000	502000	0.18390109672058855
chr10	484000	486000	chr10	508000	510000	0.2215792667327832
chr10	500000	502000	chr10	538000	540000	0.028707151243845676
chr10	508000	510000	chr10	538000	540000	0.21286598979530186
chr10	508000	510000	chr10	552000	554000	0.03736164981949655
chr10	538000	540000	chr10	552000	554000	-0.14556047858072113
chr10	538000	540000	chr10	566000	568000	0.13490078442382758
chr10	538000	540000	chr10	568000	570000	0.15996914730095826
chr10	538000	540000	chr10	574000	576000	-0.06883862699910973
chr10	552000	554000	chr10	566000	568000	0.17056629646497862
chr10	552000	554000	chr10	568000	570000	0.1710157180578823
chr10	552000	554000	chr10	574000	576000	-0.1349817510274263
chr10	552000	554000	chr10	590000	592000	0.1620553755390846
chr10	566000	568000	chr10	590000	592000	0.5722527303013627
chr10	568000	570000	chr10	590000	592000	0.6071633670644856
chr10	574000	576000	chr10	590000	592000	0.4016574131241516
chr10	590000	592000	chr10	626000	628000	0.09889566988619514
chr10	590000	592000	chr10	628000	630000	0.09761014281329145
chr10	626000	628000	chr10	652000	654000	0.20196950114378598
chr10	626000	628000	chr10	654000	656000	0.1504399791884204
chr10	626000	628000	chr10	672000	674000	0.030821369479324297
chr10	628000	630000	chr10	652000	654000	0.20115165915418298
chr10	628000	630000	chr10	654000	656000	0.1538420465518343
chr10	628000	630000	chr10	672000	674000	0.004247958473568826
chr10	652000	654000	chr10	672000	674000	0.24350749545315664
chr10	652000	654000	chr10	688000	690000	0.2523914884776206
chr10	654000	656000	chr10	672000	674000	0.30806985955424576
chr10	654000	656000	chr10	688000	690000	0.2993362018310102
chr10	672000	674000	chr10	688000	690000	0.08013010540989031
chr10	672000	674000	chr10	708000	710000	-0.07641366998487667
chr10	672000	674000	chr10	710000	712000	-0.11576768750398046
chr10	672000	674000	chr10	712000	714000	-0.14082263537222897
chr10	672000	674000	chr10	720000	722000	0.2413928373922303
chr10	688000	690000	chr10	708000	710000	-0.10235917891141419
chr10	688000	690000	chr10	710000	712000	-0.10930790609446202
chr10	688000	690000	chr10	712000	714000	-0.10173350761924399
chr10	688000	690000	chr10	720000	722000	0.21266731018742208
chr10	688000	690000	chr10	728000	730000	
chr10	708000	710000	chr10	720000	722000	0.4290350589604881
chr10	708000	710000	chr10	728000	730000	
chr10	708000	710000	chr10	740000	742000	
chr10	708000	710000	chr10	742000	744000	
chr10	710000	712000	chr10	728000	730000	
chr10	710000	712000	chr10	740000	742000	
chr10	710000	712000	chr10	742000	744000	
chr10	712000	714000	chr10	728000	730000	
chr10	712000	714000	chr10	740000	742000	
chr10	712000	714000	chr10	742000	744000	
chr10	720000	722000	chr10	740000	742000	
chr10	720000	722000	chr10	742000	744000	
chr10	728000	730000	chr10	740000	742000	
chr10	728000	730000	chr10	742000	744000	
chr11	0	2000	chr11	26000	28000	
chr11	0	2000	chr11	42000	44000	
chr11	26000	28000	chr11	42000	44000	0.17985087487507406
chr11	26000	28000	chr11	54000	56000	-0.15615380782885435
chr11	26000	28000	chr11	56000	58000	-0.0867690464829606
chr11	42000	44000	chr11	54000	56000	0.08421415157607802
chr11	42000	44000	chr11	56000	58000	0.11274421645014622
chr11	42000	44000	chr11	84000	86000	0.1172135348797901
chr11	42000	44000	chr11	86000	88000	0.14907228534187192
chr11	54000	56000	chr11	84000	86000	0.56632333061566
chr11	54000	56000	chr11	86000	88000	0.6659151049641834
chr11	56000	58000	chr11	84000	86000	0.5582255977240873
chr11	56000	58000	chr11	86000	88000	0.6376588948790796
chr11	84000	86000	chr11	110000	112000	0.40560393015348445
chr11	84000	86000	chr11	130000	132000	0.24235626019338355
chr11	86000	88000	chr11	110000	112000	0.35695834002065685
chr11	86000	88000	chr11	130000	132000	0.2751922522834229
chr11	110000	112000	chr11	130000	132000	0.5587330027837698
chr11	184000	186000	chr11	220000	222000	0.7819106483016462
chr11	220000	222000	chr11	236000	238000	0.36552786059621734
chr11	220000	222000	chr11	238000	240000	0.39740479840745224
chr11	220000	222000	chr11	252000	254000	-0.1294231032976355
chr11	220000	222000	chr11	264000	266000	-0.1547379792229189
chr11	236000	238000	chr11	252000	254000	0.11428320343428783
chr11	236000	238000	chr11	264000	266000	-0.017800628355801543
chr11	238000	240000	chr11	252000	254000	0.12344045436022802
chr11	238000	240000	chr11	264000	266000	-0.06490412178962753
chr11	252000	254000	chr11	264000	266000	-0.0198498000830476
chr11	252000	254000	chr11	292000	294000	0.09468556181840838
chr11	264000	266000	chr11	292000	294000	0.2354751565660578
chr11	292000	294000	chr11	324000	326000	0.3512593062942023
chr11	378000	380000	chr11	390000	392000	-0.15995870433431628
chr11	378000	380000	chr11	410000	412000	0.0752653553391545
chr11	378000	380000	chr11	420000	422000	-0.07447473350130915
chr11	388000	390000	chr11	410000	412000	0.5504327748315159
chr11	388000	390000	chr11	420000	422000	0.43277660830240805
chr11	390000	392000	chr11	410000	412000	0.5526042059274583
chr11	390000	392000	chr11	420000	422000	0.4227989457427699
chr11	410000	412000	chr11	452000	454000	-0.043932594894428884
chr11	410000	412000	chr11	454000	456000	0.013734455349216407
chr11	410000	412000	chr11	456000	458000	0.06741825041775754
chr11	410000	412000	chr11	458000	460000	0.05860511186092519
chr11	420000	422000	chr11	452000	454000	0.06368054868153544
chr11	420000	422000	chr11	454000	456000	0.10931564851365323
chr11	420000	422000	chr11	456000	458000	0.15330109818412857
chr11	420000	422000	chr11	458000	460000	0.10962552106865814
chr11	420000	422000	chr11	470000	472000	-0.019419111145332714
chr11	452000	454000	chr11	470000	472000	0.10081111470609144
chr11	452000	454000	chr11	472000	474000	0.17680435115272558
chr11	452000	454000	chr11	484000	486000	0.20881491893941911
chr11	452000	454000	chr11	496000	498000	0.13736627472345803
chr11	452000	454000	chr11	500000	502000	0.1257655557834125
chr11	454000	456000	chr11	470000	472000	0.10423036703288946
chr11	454000	456000	chr11	472000	474000	0.1798601210953798
chr11	454000	456000	chr11	484000	486000	0.24875936067402912
chr11	454000	456000	chr11	496000	498000	0.16533821430894519
chr11	454000	456000	chr11	500000	502000	0.13129446299615188
chr11	456000	458000	chr11	470000	472000	0.11413684960008522
chr11	456000	458000	chr11	472000	474000	0.2014354808737657
chr11	456000	458000	chr11	484000	486000	0.30130675823497716
chr11	456000	458000	chr11	496000	498000	0.1754885143557186
chr11	456000	458000	chr11	500000	502000	0.14429124542731167
chr11	458000	460000	chr11	470000	472000	0.13778488277700945
chr11	458000	460000	chr11	472000	474000	0.21265996041874455
chr11	458000	460000	chr11	484000	486000	0.3288826368003905
chr11	458000	460000	chr11	496000	498000	0.2013242852553297
chr11	458000	460000	chr11	500000	502000	0.18363010548259773
chr11	470000	472000	chr11	484000	486000	0.10655396519842841
chr11	470000	472000	chr11	496000	498000	0.1495584271221075
chr11	470000	472000	chr11	500000	502000	0.1643784831921659
chr11	472000	474000	chr11	484000	486000	0.06946331623993897
chr11	472000	474000	chr11	496000	498000	0.15608869495408095
chr11	472000	474000	chr11	500000	502000	0.16916442598704567
chr11	484000	486000	chr11	496000	498000	-0.004635260973801363
chr11	484000	486000	chr11	500000	502000	0.06356313733229792
chr11	484000	486000	chr11	530000	532000	0.1308171181557272
chr11	484000	486000	chr11	532000	534000	0.055634853404060394
chr11	484000	486000	chr11	534000	536000	-0.042000523301972396
chr11	496000	498000	chr11	530000	532000	0.5996713913789503
chr11	496000	498000	chr11	532000	534000	0.5101279925166633
chr11	496000	498000	chr11	534000	536000	0.40090068938474416
chr11	500000	502000	chr11	530000	532000	0.478249573807591
chr11	500000	502000	chr11	532000	534000	0.4222224325848444
chr11	500000	502000	chr11	534000	536000	0.31863298145114205
chr11	530000	532000	chr11	572000	574000	0.5920706314435193
chr11	530000	532000	chr11	574000	576000	0.4837685674035331
chr11	532000	534000	chr11	572000	574000	0.5627461841366056
chr11	532000	534000	chr11	574000	576000	0.4558525417490692
chr11	534000	536000	chr11	572000	574000	0.441168745298531
chr11	534000	536000	chr11	574000	576000	0.35378418542698853
chr11	572000	574000	chr11	586000	588000	0.12814406582115145
chr11	572000	574000	chr11	596000	598000	0.07062588186514215
chr11	572000	574000	chr11	602000	604000	0.14743015941591714
chr11	574000	576000	chr11	586000	588000	0.18850507516410148
chr11	574000	576000	chr11	596000	598000	0.091763158225452
chr11	574000	576000	chr11	602000	604000	0.14912353424652566
chr11	586000	588000	chr11	602000	604000	0.12475757488538057
chr11	586000	588000	chr11	630000	632000	0.05337154059198839
chr11	586000	588000	chr11	632000	634000	0.03765658101444698
chr11	596000	598000	chr11	630000	632000	0.07738279383415386
chr11	596000	598000	chr11	632000	634000	0.0738386047638847
chr11	596000	598000	chr11	638000	640000	-0.04619781373790759
chr11	602000	604000	chr11	630000	632000	0.25201001606042533
chr11	602000	604000	chr11	632000	634000	0.23719642861396448
chr11	602000	604000	chr11	638000	640000	0.0352306035490326
chr11	630000	632000	chr11	656000	658000	
chr11	630000	632000	chr11	660000	662000	
chr11	630000	632000	chr11	662000	664000	
chr11	630000	632000	chr11	664000	666000	
chr11	632000	634000	chr11	656000	658000	
chr11	632000	634000	chr11	660000	662000	
chr11	632000	634000	chr11	662000	664000	
chr11	632000	634000	chr11	664000	666000	
chr11	638000	640000	chr11	656000	658000	
chr11	638000	640000	chr11	660000	662000	
chr11	638000	640000	chr11	662000	664000	
chr11	638000	640000	chr11	664000	666000	
chr12	12000	14000	chr12	26000	28000	
chr12	12000	14000	chr12	30000	32000	
chr12	12000	14000	chr12	32000	34000	
chr12	12000	14000	chr12	52000	54000	
chr12	26000	28000	chr12	52000	54000	0.1677569310772118
chr12	26000	28000	chr12	70000	72000	0.10518954205976218
chr12	30000	32000	chr12	52000	54000	0.2562109763766226
chr12	30000	32000	chr12	70000	72000	0.1244888531593839
chr12	32000	34000	chr12	52000	54000	0.1972139184408366
chr12	32000	34000	chr12	70000	72000	0.06855847726694914
chr12	52000	54000	chr12	70000	72000	0.24115750473456388
chr12	52000	54000	chr12	90000	92000	0.3322789979402711
chr12	70000	72000	chr12	90000	92000	0.170719101035682
chr12	70000	72000	chr12	104000	106000	0.03855491818759014
chr12	70000	72000	chr12	120000	122000	0.1660987391095553
chr12	90000	92000	chr12	104000	106000	-0.2533803114524852
chr12	90000	92000	chr12	120000	122000	0.029398937031331243
chr12	90000	92000	chr12	128000	130000	-0.1824956835450081
chr12	90000	92000	chr12	132000	134000	-0.1852061230822697
chr12	90000	92000	chr12	134000	136000	-0.14783150628545305
chr12	90000	92000	chr12	136000	138000	-0.06668029023868072
chr12	90000	92000	chr12	138000	140000	-0.001089749699918303
chr12	104000	106000	chr12	120000	122000	0.5129144535688773
chr12	104000	106000	chr12	128000	130000	0.2458802281357301
chr12	104000	106000	chr12	132000	134000	0.24096119286290624
chr12	104000	106000	chr12	134000	136000	0.25803343264216405
chr12	104000	106000	chr12	136000	138000	0.33011399057778384
chr12	104000	106000	chr12	138000	140000	0.42951311244033213
chr12	120000	122000	chr12	132000	134000	-0.30749487606600906
chr12	120000	122000	chr12	134000	136000	-0.2834905091814633
chr12	120000	122000	chr12	136000	138000	-0.18722404002845622
chr12	120000	122000	chr12	138000	140000	-0.06733659376633422
chr12	120000	122000	chr12	162000	164000	-0.3013912140135121
chr12	120000	122000	chr12	170000	172000	-0.07938891215501065
chr12	128000	130000	chr12	162000	164000	-0.1882470860611756
chr12	128000	130000	chr12	170000	172000	0.038532497895635426
chr12	132000	134000	chr12	162000	164000	-0.05587015903456305
chr12	132000	134000	chr12	170000	172000	0.1346145205700751
chr12	132000	134000	chr12	180000	182000	0.17406845724595074
chr12	132000	134000	chr12	182000	184000	0.07032169036161459
chr12	134000	136000	chr12	162000	164000	-0.04383567136160769
chr12	134000	136000	chr12	170000	172000	0.08444256279815669
chr12	134000	136000	chr12	180000	182000	0.1090601438751688
chr12	134000	136000	chr12	182000	184000	0.0067506775019541
chr12	136000	138000	chr12	162000	164000	-0.07078465932358943
chr12	136000	138000	chr12	170000	172000	-0.0017907001105095972
chr12	136000	138000	chr12	180000	182000	0.011273312325701126
chr12	136000	138000	chr12	182000	184000	-0.07356585028284801
chr12	138000	140000	chr12	162000	164000	-0.11864710266230942
chr12	138000	140000	chr12	170000	172000	-0.06732016401554237
chr12	138000	140000	chr12	180000	182000	-0.037257160158254254
chr12	138000	140000	chr12	182000	184000	-0.12663530677422846
chr12	162000	164000	chr12	180000	182000	0.4145449443739674
chr12	162000	164000	chr12	182000	184000	0.34162975647698696
chr12	162000	164000	chr12	210000	212000	0.2551314055320061
chr12	170000	172000	chr12	182000	184000	0.16958187222644738
chr12	170000	172000	chr12	210000	212000	0.24413734474889995
chr12	180000	182000	chr12	210000	212000	0.3986934624172422
chr12	182000	184000	chr12	210000	212000	0.43797614054778433
chr12	210000	212000	chr12	256000	258000	0.25505655362306934
chr12	256000	258000	chr12	288000	290000	-0.047791520586832156
chr12	256000	258000	chr12	290000	292000	-0.04893873447884553
chr12	266000	268000	chr12	288000	290000	0.5295915840665653
chr12	266000	268000	chr12	290000	292000	0.47631008321934454
chr12	344000	346000	chr12	382000	384000	0.13349976829369864
chr12	344000	346000	chr12	394000	396000	0.25573618822413274
chr12	382000	384000	chr12	394000	396000	0.25611640309394934
chr12	382000	384000	chr12	402000	404000	0.19689151983960673
chr12	382000	384000	chr12	420000	422000	0.08407328316804298
chr12	394000	396000	chr12	420000	422000	0.15509572366922172
chr12	402000	404000	chr12	420000	422000	0.19893734858493628
chr12	490000	492000	chr12	530000	532000	0.23163564327507996
chr12	490000	492000	chr12	538000	540000	0.11247832999673464
chr12	530000	532000	chr12	576000	578000	-0.003814000859615427
chr12	538000	540000	chr12	576000	578000	0.07855802859944555
chr12	576000	578000	chr12	622000	624000	0.38915589768572656
chr12	622000	624000	chr12	650000	652000	-0.1597442348147891
chr12	650000	652000	chr12	682000	684000	-0.14522346906079303
chr12	650000	652000	chr12	694000	696000	-0.19719442885939553
chr12	682000	684000	chr12	694000	696000	0.21581803796142868
chr12	748000	750000	chr12	760000	762000	-0.09435419495865303
chr12	748000	750000	chr12	768000	770000	0.13189941872218477
chr12	748000	750000	chr12	774000	776000	0.2086470627629794
chr12	748000	750000	chr12	776000	778000	0.15095728295214178
chr12	748000	750000	chr12	792000	794000	0.09778698787002238
chr12	760000	762000	chr12	774000	776000	-0.00283636994549147
chr12	760000	762000	chr12	776000	778000	-0.03725607808572639
chr12	760000	762000	chr12	792000	794000	0.07787198947488205
chr12	768000	770000	chr12	792000	794000	0.11365083695053205
chr12	774000	776000	chr12	792000	794000	0.1896303716611218
chr12	774000	776000	chr12	820000	822000	0.12734674633223503
chr12	776000	778000	chr12	792000	794000	0.192264692699554
chr12	776000	778000	chr12	820000	822000	0.1331020335447717
chr12	792000	794000	chr12	820000	822000	0.010441726390974735
chr12	820000	822000	chr12	868000	870000	0.09231298595710517
chr12	868000	870000	chr12	908000	910000	-0.08764106743841295
chr12	974000	976000	chr12	998000	1000000	0.2781163919693287
chr12	974000	976000	chr12	1000000	1002000	0.23193338478234082
chr12	974000	976000	chr12	1004000	1006000	0.13191161127184003
chr12	974000	976000	chr12	1014000	1016000	-0.06868205776882892
chr12	976000	978000	chr12	998000	1000000	0.26016507071737494
chr12	976000	978000	chr12	1000000	1002000	0.21500772720163447
chr12	976000	978000	chr12	1004000	1006000	0.14504431851316013
chr12	976000	978000	chr12	1014000	1016000	-0.09392286396992089
chr12	998000	1000000	chr12	1014000	1016000	-0.25286566072281635
chr12	998000	1000000	chr12	1038000	1040000	0.04791193353539446
chr12	1000000	1002000	chr12	1014000	1016000	-0.23860720907623734
chr12	1000000	1002000	chr12	1038000	1040000	0.11465751562286222
chr12	1004000	1006000	chr12	1038000	1040000	0.43399863704690994
chr12	1014000	1016000	chr12	1038000	1040000	0.2371661804406774
chr12	1014000	1016000	chr12	1060000	1062000	
chr12	1038000	1040000	chr12	1060000	1062000	
chr13	8000	10000	chr13	38000	40000	
chr13	8000	10000	chr13	56000	58000	
chr13	8000	10000	chr13	58000	60000	
chr13	10000	12000	chr13	38000	40000	
chr13	10000	12000	chr13	56000	58000	
chr13	10000	12000	chr13	58000	60000	
chr13	18000	20000	chr13	38000	40000	0.08907022039977108
chr13	18000	20000	chr13	56000	58000	0.1766311256784796
chr13	18000	20000	chr13	58000	60000	0.18062999294770166
chr13	38000	40000	chr13	56000	58000	0.47313237440767814
chr13	38000	40000	chr13	58000	60000	0.48036994318277493
chr13	38000	40000	chr13	72000	74000	0.023408020001577646
chr13	38000	40000	chr13	84000	86000	0.17852654287769082
chr13	56000	58000	chr13	72000	74000	0.025123212071117097
chr13	56000	58000	chr13	84000	86000	0.41152037503784955
chr13	58000	60000	chr13	72000	74000	0.11886221439340158
chr13	58000	60000	chr13	84000	86000	0.420669072916679
chr13	72000	74000	chr13	84000	86000	0.19710399697168218
chr13	72000	74000	chr13	110000	112000	0.19422375364658775
chr13	72000	74000	chr13	112000	114000	0.13879583222653724
chr13	84000	86000	chr13	110000	112000	0.2005626559000147
chr13	84000	86000	chr13	112000	114000	0.19902926168138607
